CPT,LOCALITY,YEAR,COUNTY,ASC_BASE_AMOUNT,ASC_120PCT
27350,99,2024,AllOtherFL,3098.75,3718.5
27355,99,2024,AllOtherFL,1387.23,1664.68
27372,99,2024,AllOtherFL,1056.81,1268.17
27380,99,2024,AllOtherFL,3098.75,3718.5
27381,99,2024,AllOtherFL,3920.91,4705.09
27385,99,2024,AllOtherFL,3098.75,3718.5
27386,99,2024,AllOtherFL,3098.75,3718.5
27403,99,2024,AllOtherFL,4315.9,5179.08
27405,99,2024,AllOtherFL,3098.75,3718.5
27407,99,2024,AllOtherFL,4237.84,5085.41
27412,99,2024,AllOtherFL,5362.65,6435.18
27415,99,2024,AllOtherFL,8748.26,10497.91
27416,99,2024,AllOtherFL,3098.75,3718.5
27418,99,2024,AllOtherFL,3098.75,3718.5
27420,99,2024,AllOtherFL,3098.75,3718.5
27422,99,2024,AllOtherFL,3098.75,3718.5
27424,99,2024,AllOtherFL,3098.75,3718.5
27425,99,2024,AllOtherFL,1387.23,1664.68
27427,99,2024,AllOtherFL,4097.79,4917.35
27428,99,2024,AllOtherFL,7538.82,9046.58
27429,99,2024,AllOtherFL,7810.62,9372.74
27430,99,2024,AllOtherFL,3098.75,3718.5
27437,99,2024,AllOtherFL,3098.75,3718.5
27441,99,2024,AllOtherFL,5936.84,7124.21
27446,99,2024,AllOtherFL,8134.1,9760.92
27447,99,2024,AllOtherFL,8264.78,9917.74
27496,99,2024,AllOtherFL,1387.23,1664.68
27498,99,2024,AllOtherFL,748.02,897.62
27500,99,2024,AllOtherFL,111.72,134.06
27502,99,2024,AllOtherFL,748.02,897.62
27508,99,2024,AllOtherFL,111.72,134.06
27509,99,2024,AllOtherFL,4199.19,5039.03
27510,99,2024,AllOtherFL,748.02,897.62
27516,99,2024,AllOtherFL,111.72,134.06
27520,99,2024,AllOtherFL,111.72,134.06
27524,99,2024,AllOtherFL,3098.75,3718.5
27530,99,2024,AllOtherFL,111.72,134.06
27532,99,2024,AllOtherFL,1387.23,1664.68
27538,99,2024,AllOtherFL,111.72,134.06
27552,99,2024,AllOtherFL,748.02,897.62
27560,99,2024,AllOtherFL,111.72,134.06
27562,99,2024,AllOtherFL,111.72,134.06
27566,99,2024,AllOtherFL,3098.75,3718.5
27570,99,2024,AllOtherFL,748.02,897.62
27600,99,2024,AllOtherFL,1387.23,1664.68
27602,99,2024,AllOtherFL,1387.23,1664.68
27603,99,2024,AllOtherFL,1056.81,1268.17
27604,99,2024,AllOtherFL,1387.23,1664.68
27605,99,2024,AllOtherFL,748.02,897.62
27610,99,2024,AllOtherFL,1387.23,1664.68
27614,99,2024,AllOtherFL,1056.81,1268.17
27619,99,2024,AllOtherFL,1056.81,1268.17
27620,99,2024,AllOtherFL,1387.23,1664.68
27630,99,2024,AllOtherFL,1387.23,1664.68
27632,99,2024,AllOtherFL,1056.81,1268.17
27635,99,2024,AllOtherFL,1387.23,1664.68
27638,99,2024,AllOtherFL,3098.75,3718.5
27640,99,2024,AllOtherFL,1387.23,1664.68
27641,99,2024,AllOtherFL,1387.23,1664.68
27650,99,2024,AllOtherFL,3098.75,3718.5
27652,99,2024,AllOtherFL,4069.51,4883.41
27654,99,2024,AllOtherFL,3902.75,4683.3
27658,99,2024,AllOtherFL,1387.23,1664.68
27659,99,2024,AllOtherFL,3098.75,3718.5
27664,99,2024,AllOtherFL,3098.75,3718.5
27665,99,2024,AllOtherFL,4038.13,4845.76
27675,99,2024,AllOtherFL,1387.23,1664.68
27680,99,2024,AllOtherFL,1387.23,1664.68
27685,99,2024,AllOtherFL,1387.23,1664.68
27687,99,2024,AllOtherFL,1387.23,1664.68
27690,99,2024,AllOtherFL,3098.75,3718.5
27691,99,2024,AllOtherFL,3098.75,3718.5
27695,99,2024,AllOtherFL,4054.22,4865.06
27696,99,2024,AllOtherFL,4429.76,5315.71
27698,99,2024,AllOtherFL,3954.88,4745.86
27700,99,2024,AllOtherFL,4737.09,5684.51
27702,99,2024,AllOtherFL,13202.81,15843.37
27704,99,2024,AllOtherFL,1387.23,1664.68
27707,99,2024,AllOtherFL,1387.23,1664.68
27709,99,2024,AllOtherFL,7703.29,9243.95
27720,99,2024,AllOtherFL,4158.47,4990.16
27726,99,2024,AllOtherFL,4177.92,5013.5
27750,99,2024,AllOtherFL,111.72,134.06
27752,99,2024,AllOtherFL,748.02,897.62
27756,99,2024,AllOtherFL,4198.42,5038.1
27758,99,2024,AllOtherFL,8055.09,9666.11
27759,99,2024,AllOtherFL,7816.09,9379.31
27760,99,2024,AllOtherFL,111.72,134.06
27762,99,2024,AllOtherFL,748.02,897.62
27766,99,2024,AllOtherFL,3098.75,3718.5
27767,99,2024,AllOtherFL,111.72,134.06
27768,99,2024,AllOtherFL,748.02,897.62
27769,99,2024,AllOtherFL,3098.75,3718.5
27780,99,2024,AllOtherFL,111.72,134.06
27781,99,2024,AllOtherFL,748.02,897.62
27784,99,2024,AllOtherFL,3098.75,3718.5
27786,99,2024,AllOtherFL,111.72,134.06
27788,99,2024,AllOtherFL,111.72,134.06
27792,99,2024,AllOtherFL,3967.33,4760.8
27808,99,2024,AllOtherFL,111.72,134.06
27810,99,2024,AllOtherFL,748.02,897.62
27814,99,2024,AllOtherFL,4003.11,4803.73
27816,99,2024,AllOtherFL,111.72,134.06
27818,99,2024,AllOtherFL,748.02,897.62
27822,99,2024,AllOtherFL,4030.61,4836.73
27823,99,2024,AllOtherFL,4005.2,4806.24
27824,99,2024,AllOtherFL,111.72,134.06
27825,99,2024,AllOtherFL,748.02,897.62
27826,99,2024,AllOtherFL,4054.73,4865.68
27827,99,2024,AllOtherFL,7991.99,9590.39
27828,99,2024,AllOtherFL,7906.03,9487.24
27829,99,2024,AllOtherFL,4155.1,4986.12
27840,99,2024,AllOtherFL,111.72,134.06
27842,99,2024,AllOtherFL,748.02,897.62
27860,99,2024,AllOtherFL,1387.23,1664.68
27870,99,2024,AllOtherFL,8488.39,10186.07
27892,99,2024,AllOtherFL,1387.23,1664.68
28001,99,2024,AllOtherFL,90.0,108.0
28002,99,2024,AllOtherFL,748.02,897.62
28003,99,2024,AllOtherFL,1387.23,1664.68
28005,99,2024,AllOtherFL,1387.23,1664.68
28008,99,2024,AllOtherFL,1387.23,1664.68
28020,99,2024,AllOtherFL,1387.23,1664.68
28022,99,2024,AllOtherFL,1387.23,1664.68
28035,99,2024,AllOtherFL,819.93,983.92
28039,99,2024,AllOtherFL,1056.81,1268.17
28041,99,2024,AllOtherFL,1056.81,1268.17
28043,99,2024,AllOtherFL,623.7,748.44
28045,99,2024,AllOtherFL,1056.81,1268.17
28055,99,2024,AllOtherFL,819.93,983.92
28060,99,2024,AllOtherFL,1387.23,1664.68
28062,99,2024,AllOtherFL,1387.23,1664.68
28080,99,2024,AllOtherFL,748.02,897.62
28086,99,2024,AllOtherFL,1387.23,1664.68
28090,99,2024,AllOtherFL,748.02,897.62
28092,99,2024,AllOtherFL,748.02,897.62
28100,99,2024,AllOtherFL,1387.23,1664.68
28104,99,2024,AllOtherFL,1387.23,1664.68
28110,99,2024,AllOtherFL,1387.23,1664.68
28111,99,2024,AllOtherFL,1387.23,1664.68
28112,99,2024,AllOtherFL,1387.23,1664.68
28113,99,2024,AllOtherFL,1387.23,1664.68
28116,99,2024,AllOtherFL,1387.23,1664.68
28118,99,2024,AllOtherFL,1387.23,1664.68
28119,99,2024,AllOtherFL,1387.23,1664.68
28120,99,2024,AllOtherFL,1387.23,1664.68
28122,99,2024,AllOtherFL,1387.23,1664.68
28124,99,2024,AllOtherFL,270.3,324.36
28126,99,2024,AllOtherFL,1387.23,1664.68
28153,99,2024,AllOtherFL,1387.23,1664.68
28190,99,2024,AllOtherFL,152.33,182.8
28192,99,2024,AllOtherFL,623.7,748.44
28193,99,2024,AllOtherFL,623.7,748.44
28200,99,2024,AllOtherFL,1387.23,1664.68
28202,99,2024,AllOtherFL,4047.21,4856.65
28208,99,2024,AllOtherFL,1387.23,1664.68
28220,99,2024,AllOtherFL,256.01,307.21
28226,99,2024,AllOtherFL,1387.23,1664.68
28230,99,2024,AllOtherFL,249.01,298.81
28232,99,2024,AllOtherFL,227.73,273.28
28234,99,2024,AllOtherFL,748.02,897.62
28250,99,2024,AllOtherFL,1387.23,1664.68
28270,99,2024,AllOtherFL,1387.23,1664.68
28285,99,2024,AllOtherFL,1387.23,1664.68
28286,99,2024,AllOtherFL,1387.23,1664.68
28288,99,2024,AllOtherFL,1387.23,1664.68
28289,99,2024,AllOtherFL,1387.23,1664.68
28291,99,2024,AllOtherFL,4242.51,5091.01
28292,99,2024,AllOtherFL,1387.23,1664.68
28295,99,2024,AllOtherFL,1387.23,1664.68
28296,99,2024,AllOtherFL,1387.23,1664.68
28297,99,2024,AllOtherFL,4475.15,5370.18
28298,99,2024,AllOtherFL,3920.64,4704.77
28299,99,2024,AllOtherFL,3956.17,4747.4
28300,99,2024,AllOtherFL,4077.55,4893.06
28308,99,2024,AllOtherFL,1387.23,1664.68
28322,99,2024,AllOtherFL,4153.54,4984.25
28400,99,2024,AllOtherFL,111.72,134.06
28405,99,2024,AllOtherFL,111.72,134.06
28415,99,2024,AllOtherFL,4089.23,4907.08
28430,99,2024,AllOtherFL,111.72,134.06
28435,99,2024,AllOtherFL,748.02,897.62
28436,99,2024,AllOtherFL,3098.75,3718.5
28445,99,2024,AllOtherFL,4055.25,4866.3
28450,99,2024,AllOtherFL,111.72,134.06
28465,99,2024,AllOtherFL,3885.63,4662.76
28470,99,2024,AllOtherFL,111.72,134.06
28475,99,2024,AllOtherFL,111.72,134.06
28476,99,2024,AllOtherFL,1387.23,1664.68
28485,99,2024,AllOtherFL,4004.15,4804.98
28490,99,2024,AllOtherFL,93.34,112.01
28496,99,2024,AllOtherFL,1387.23,1664.68
28505,99,2024,AllOtherFL,1387.23,1664.68
28510,99,2024,AllOtherFL,74.49,89.39
28515,99,2024,AllOtherFL,102.47,122.96
28525,99,2024,AllOtherFL,1387.23,1664.68
28530,99,2024,AllOtherFL,72.67,87.2
28545,99,2024,AllOtherFL,1387.23,1664.68
28585,99,2024,AllOtherFL,4365.18,5238.22
28606,99,2024,AllOtherFL,1387.23,1664.68
28615,99,2024,AllOtherFL,3964.22,4757.06
28636,99,2024,AllOtherFL,1387.23,1664.68
28645,99,2024,AllOtherFL,1387.23,1664.68
28660,99,2024,AllOtherFL,71.14,85.37
28705,99,2024,AllOtherFL,11591.55,13909.86
28715,99,2024,AllOtherFL,8963.92,10756.7
28725,99,2024,AllOtherFL,8219.57,9863.48
28730,99,2024,AllOtherFL,8757.2,10508.64
28740,99,2024,AllOtherFL,4464.25,5357.1
28750,99,2024,AllOtherFL,4331.73,5198.08
28755,99,2024,AllOtherFL,3098.75,3718.5
28810,99,2024,AllOtherFL,1387.23,1664.68
28820,99,2024,AllOtherFL,1387.23,1664.68
28825,99,2024,AllOtherFL,1387.23,1664.68
28890,99,2024,AllOtherFL,172.09,206.51
29035,99,2024,AllOtherFL,127.24,152.69
29055,99,2024,AllOtherFL,127.24,152.69
29058,99,2024,AllOtherFL,67.5,81.0
29065,99,2024,AllOtherFL,58.98,70.78
29075,99,2024,AllOtherFL,53.82,64.58
29085,99,2024,AllOtherFL,58.38,70.06
29086,99,2024,AllOtherFL,50.78,60.94
29105,99,2024,AllOtherFL,48.04,57.65
29325,99,2024,AllOtherFL,127.24,152.69
29345,99,2024,AllOtherFL,75.1,90.12
29355,99,2024,AllOtherFL,76.01,91.21
29358,99,2024,AllOtherFL,98.82,118.58
29365,99,2024,AllOtherFL,72.97,87.56
29405,99,2024,AllOtherFL,46.52,55.82
29425,99,2024,AllOtherFL,42.56,51.07
29435,99,2024,AllOtherFL,72.36,86.83
29445,99,2024,AllOtherFL,57.76,69.31
29450,99,2024,AllOtherFL,63.85,76.62
29505,99,2024,AllOtherFL,58.98,70.78
29515,99,2024,AllOtherFL,41.65,49.98
29540,99,2024,AllOtherFL,12.77,15.32
29580,99,2024,AllOtherFL,39.53,47.44
29700,99,2024,AllOtherFL,38.92,46.7
29705,99,2024,AllOtherFL,31.61,37.93
29730,99,2024,AllOtherFL,33.45,40.14
29740,99,2024,AllOtherFL,50.78,60.94
29805,99,2024,AllOtherFL,1387.23,1664.68
29806,99,2024,AllOtherFL,3098.75,3718.5
29807,99,2024,AllOtherFL,3098.75,3718.5
29819,99,2024,AllOtherFL,1387.23,1664.68
29820,99,2024,AllOtherFL,3098.75,3718.5
29821,99,2024,AllOtherFL,1387.23,1664.68
29822,99,2024,AllOtherFL,1387.23,1664.68
29823,99,2024,AllOtherFL,1387.23,1664.68
29824,99,2024,AllOtherFL,1387.23,1664.68
29825,99,2024,AllOtherFL,1387.23,1664.68
29827,99,2024,AllOtherFL,3098.75,3718.5
29828,99,2024,AllOtherFL,3098.75,3718.5
29837,99,2024,AllOtherFL,1387.23,1664.68
29838,99,2024,AllOtherFL,1387.23,1664.68
29840,99,2024,AllOtherFL,1387.23,1664.68
29843,99,2024,AllOtherFL,1387.23,1664.68
29844,99,2024,AllOtherFL,1387.23,1664.68
29845,99,2024,AllOtherFL,1387.23,1664.68
29846,99,2024,AllOtherFL,1387.23,1664.68
29847,99,2024,AllOtherFL,3098.75,3718.5
29848,99,2024,AllOtherFL,748.02,897.62
29850,99,2024,AllOtherFL,748.02,897.62
29851,99,2024,AllOtherFL,748.02,897.62
29855,99,2024,AllOtherFL,4426.13,5311.36
29856,99,2024,AllOtherFL,9589.0,11506.8
29862,99,2024,AllOtherFL,3098.75,3718.5
29863,99,2024,AllOtherFL,1387.23,1664.68
29866,99,2024,AllOtherFL,3098.75,3718.5
29867,99,2024,AllOtherFL,8871.0,10645.2
29868,99,2024,AllOtherFL,3098.75,3718.5
29870,99,2024,AllOtherFL,1387.23,1664.68
29871,99,2024,AllOtherFL,1387.23,1664.68
29873,99,2024,AllOtherFL,1387.23,1664.68
29874,99,2024,AllOtherFL,1387.23,1664.68
29875,99,2024,AllOtherFL,1387.23,1664.68
29876,99,2024,AllOtherFL,1387.23,1664.68
29877,99,2024,AllOtherFL,1387.23,1664.68
29879,99,2024,AllOtherFL,1387.23,1664.68
29880,99,2024,AllOtherFL,1387.23,1664.68
29881,99,2024,AllOtherFL,1387.23,1664.68
29882,99,2024,AllOtherFL,1387.23,1664.68
29883,99,2024,AllOtherFL,1387.23,1664.68
29884,99,2024,AllOtherFL,1387.23,1664.68
29885,99,2024,AllOtherFL,3978.48,4774.18
29886,99,2024,AllOtherFL,1387.23,1664.68
29887,99,2024,AllOtherFL,3098.75,3718.5
29888,99,2024,AllOtherFL,4107.38,4928.86
29889,99,2024,AllOtherFL,7477.21,8972.65
29891,99,2024,AllOtherFL,1387.23,1664.68
29892,99,2024,AllOtherFL,3098.75,3718.5
29894,99,2024,AllOtherFL,1387.23,1664.68
29895,99,2024,AllOtherFL,1387.23,1664.68
29897,99,2024,AllOtherFL,1387.23,1664.68
29898,99,2024,AllOtherFL,1387.23,1664.68
29900,99,2024,AllOtherFL,1387.23,1664.68
29901,99,2024,AllOtherFL,1387.23,1664.68
29902,99,2024,AllOtherFL,748.02,897.62
29904,99,2024,AllOtherFL,1387.23,1664.68
29905,99,2024,AllOtherFL,3098.75,3718.5
29906,99,2024,AllOtherFL,1387.23,1664.68
29907,99,2024,AllOtherFL,7851.37,9421.64
29914,99,2024,AllOtherFL,3098.75,3718.5
29915,99,2024,AllOtherFL,3098.75,3718.5
29916,99,2024,AllOtherFL,3098.75,3718.5
34490,99,2024,AllOtherFL,1413.79,1696.55
35207,99,2024,AllOtherFL,1413.79,1696.55
35875,99,2024,AllOtherFL,2651.39,3181.67
36589,99,2024,AllOtherFL,297.62,357.14
36640,99,2024,AllOtherFL,1413.79,1696.55
36904,99,2024,AllOtherFL,2941.95,3530.34
38220,99,2024,AllOtherFL,103.99,124.79
38230,99,2024,AllOtherFL,726.9,872.28
38500,99,2024,AllOtherFL,1342.06,1610.47
62264,99,2024,AllOtherFL,431.82,518.18
62267,99,2024,AllOtherFL,333.33,400.0
62268,99,2024,AllOtherFL,431.82,518.18
62272,99,2024,AllOtherFL,327.63,393.16
62273,99,2024,AllOtherFL,327.63,393.16
62281,99,2024,AllOtherFL,431.82,518.18
62282,99,2024,AllOtherFL,431.82,518.18
62287,99,2024,AllOtherFL,819.93,983.92
62320,99,2024,AllOtherFL,327.63,393.16
62321,99,2024,AllOtherFL,327.63,393.16
62322,99,2024,AllOtherFL,431.82,518.18
62323,99,2024,AllOtherFL,327.63,393.16
62324,99,2024,AllOtherFL,431.82,518.18
62325,99,2024,AllOtherFL,431.82,518.18
62326,99,2024,AllOtherFL,431.82,518.18
62327,99,2024,AllOtherFL,431.82,518.18
62350,99,2024,AllOtherFL,3893.37,4672.04
62362,99,2024,AllOtherFL,12818.89,15382.67
62368,99,2024,AllOtherFL,17.64,21.17
62380,99,2024,AllOtherFL,3098.75,3718.5
63001,99,2024,AllOtherFL,3098.75,3718.5
63003,99,2024,AllOtherFL,3098.75,3718.5
63005,99,2024,AllOtherFL,3098.75,3718.5
63020,99,2024,AllOtherFL,3098.75,3718.5
63030,99,2024,AllOtherFL,3098.75,3718.5
63042,99,2024,AllOtherFL,3098.75,3718.5
63045,99,2024,AllOtherFL,3098.75,3718.5
63046,99,2024,AllOtherFL,3098.75,3718.5
63047,99,2024,AllOtherFL,3098.75,3718.5
63056,99,2024,AllOtherFL,3098.75,3718.5
63650,99,2024,AllOtherFL,4519.87,5423.84
63655,99,2024,AllOtherFL,16420.7,19704.84
63661,99,2024,AllOtherFL,819.93,983.92
63662,99,2024,AllOtherFL,1733.58,2080.3
63685,99,2024,AllOtherFL,23085.01,27702.01
63688,99,2024,AllOtherFL,1733.58,2080.3
64400,99,2024,AllOtherFL,74.8,89.76
64405,99,2024,AllOtherFL,33.75,40.5
64416,99,2024,AllOtherFL,431.82,518.18
64417,99,2024,AllOtherFL,431.82,518.18
64418,99,2024,AllOtherFL,41.65,49.98
64420,99,2024,AllOtherFL,327.63,393.16
64421,99,2024,AllOtherFL,431.82,518.18
64425,99,2024,AllOtherFL,67.5,81.0
64450,99,2024,AllOtherFL,43.18,51.82
64451,99,2024,AllOtherFL,327.63,393.16
64454,99,2024,AllOtherFL,327.63,393.16
64455,99,2024,AllOtherFL,20.97,25.16
64479,99,2024,AllOtherFL,431.82,518.18
64483,99,2024,AllOtherFL,431.82,518.18
64490,99,2024,AllOtherFL,431.82,518.18
64493,99,2024,AllOtherFL,431.82,518.18
64505,99,2024,AllOtherFL,80.26,96.31
64510,99,2024,AllOtherFL,431.82,518.18
64520,99,2024,AllOtherFL,431.82,518.18
64530,99,2024,AllOtherFL,431.82,518.18
64555,99,2024,AllOtherFL,5128.78,6154.54
64590,99,2024,AllOtherFL,17344.78,20813.74
64595,99,2024,AllOtherFL,1733.58,2080.3
64600,99,2024,AllOtherFL,431.82,518.18
64610,99,2024,AllOtherFL,819.93,983.92
64615,99,2024,AllOtherFL,65.67,78.8
64616,99,2024,AllOtherFL,65.06,78.07
64624,99,2024,AllOtherFL,819.93,983.92
64625,99,2024,AllOtherFL,819.93,983.92
64628,99,2024,AllOtherFL,8582.79,10299.35
64632,99,2024,AllOtherFL,42.56,51.07
64633,99,2024,AllOtherFL,819.93,983.92
64635,99,2024,AllOtherFL,819.93,983.92
64640,99,2024,AllOtherFL,160.23,192.28
64681,99,2024,AllOtherFL,431.82,518.18
64702,99,2024,AllOtherFL,819.93,983.92
64704,99,2024,AllOtherFL,819.93,983.92
64708,99,2024,AllOtherFL,819.93,983.92
64712,99,2024,AllOtherFL,819.93,983.92
64713,99,2024,AllOtherFL,819.93,983.92
64714,99,2024,AllOtherFL,819.93,983.92
64716,99,2024,AllOtherFL,1032.67,1239.2
64718,99,2024,AllOtherFL,819.93,983.92
64719,99,2024,AllOtherFL,819.93,983.92
64721,99,2024,AllOtherFL,819.93,983.92
64722,99,2024,AllOtherFL,819.93,983.92
64726,99,2024,AllOtherFL,819.93,983.92
64772,99,2024,AllOtherFL,819.93,983.92
64774,99,2024,AllOtherFL,819.93,983.92
64776,99,2024,AllOtherFL,819.93,983.92
64782,99,2024,AllOtherFL,819.93,983.92
64784,99,2024,AllOtherFL,819.93,983.92
64788,99,2024,AllOtherFL,819.93,983.92
64790,99,2024,AllOtherFL,819.93,983.92
64795,99,2024,AllOtherFL,819.93,983.92
64802,99,2024,AllOtherFL,1032.67,1239.2
64831,99,2024,AllOtherFL,819.93,983.92
64834,99,2024,AllOtherFL,2751.56,3301.87
64835,99,2024,AllOtherFL,2751.56,3301.87
64836,99,2024,AllOtherFL,2751.56,3301.87
64856,99,2024,AllOtherFL,2751.56,3301.87
64857,99,2024,AllOtherFL,2751.56,3301.87
64861,99,2024,AllOtherFL,819.93,983.92
64890,99,2024,AllOtherFL,4185.62,5022.74
64891,99,2024,AllOtherFL,3465.48,4158.58
64892,99,2024,AllOtherFL,4215.79,5058.95
64893,99,2024,AllOtherFL,4271.75,5126.1
64895,99,2024,AllOtherFL,2751.56,3301.87
64896,99,2024,AllOtherFL,2751.56,3301.87
64897,99,2024,AllOtherFL,3729.17,4475.0
64898,99,2024,AllOtherFL,2751.56,3301.87
64910,99,2024,AllOtherFL,3916.4,4699.68
64912,99,2024,AllOtherFL,4182.62,5019.14
69000,99,2024,AllOtherFL,118.27,141.92
70336,99,2024,AllOtherFL,116.09,139.31
70540,99,2024,AllOtherFL,116.09,139.31
70542,99,2024,AllOtherFL,199.15,238.98
70543,99,2024,AllOtherFL,182.2,218.64
70551,99,2024,AllOtherFL,116.09,139.31
70552,99,2024,AllOtherFL,195.81,234.97
70553,99,2024,AllOtherFL,182.2,218.64
71550,99,2024,AllOtherFL,116.09,139.31
72083,99,2024,AllOtherFL,52.08,62.5
72084,99,2024,AllOtherFL,52.08,62.5
72141,99,2024,AllOtherFL,130.74,156.89
72142,99,2024,AllOtherFL,200.36,240.43
72146,99,2024,AllOtherFL,130.43,156.52
72147,99,2024,AllOtherFL,198.24,237.89
72148,99,2024,AllOtherFL,131.35,157.62
72149,99,2024,AllOtherFL,195.81,234.97
72156,99,2024,AllOtherFL,182.2,218.64
72157,99,2024,AllOtherFL,182.2,218.64
72158,99,2024,AllOtherFL,182.2,218.64
72195,99,2024,AllOtherFL,116.09,139.31
72196,99,2024,AllOtherFL,195.5,234.6
72197,99,2024,AllOtherFL,182.2,218.64
73218,99,2024,AllOtherFL,116.09,139.31
73219,99,2024,AllOtherFL,182.2,218.64
73220,99,2024,AllOtherFL,182.2,218.64
73221,99,2024,AllOtherFL,116.09,139.31
73222,99,2024,AllOtherFL,241.41,289.69
73223,99,2024,AllOtherFL,182.2,218.64
73718,99,2024,AllOtherFL,116.09,139.31
73719,99,2024,AllOtherFL,194.29,233.15
73720,99,2024,AllOtherFL,182.2,218.64
73721,99,2024,AllOtherFL,116.09,139.31
73722,99,2024,AllOtherFL,241.72,290.06
73723,99,2024,AllOtherFL,182.2,218.64
74181,99,2024,AllOtherFL,116.09,139.31
74182,99,2024,AllOtherFL,182.2,218.64
74183,99,2024,AllOtherFL,182.2,218.64
76000,99,2024,AllOtherFL,28.58,34.3
76498,99,2024,AllOtherFL,43.05,51.66
76881,99,2024,AllOtherFL,20.07,24.08
77084,99,2024,AllOtherFL,116.09,139.31
0275T,04,2025,MiamiDade,5208.13,6249.76
0707T,04,2025,MiamiDade,2254.09,2704.91
10060,04,2025,MiamiDade,79.4,95.28
10061,04,2025,MiamiDade,117.67,141.2
10120,04,2025,MiamiDade,101.4,121.68
10121,04,2025,MiamiDade,698.26,837.91
10140,04,2025,MiamiDade,105.23,126.28
10160,04,2025,MiamiDade,79.73,95.68
10180,04,2025,MiamiDade,1184.89,1421.87
11000,04,2025,MiamiDade,35.72,42.86
11010,04,2025,MiamiDade,372.26,446.71
11011,04,2025,MiamiDade,372.26,446.71
11012,04,2025,MiamiDade,1184.89,1421.87
11042,04,2025,MiamiDade,211.36,253.63
11043,04,2025,MiamiDade,323.64,388.37
11044,04,2025,MiamiDade,698.26,837.91
11102,04,2025,MiamiDade,71.43,85.72
11106,04,2025,MiamiDade,110.02,132.02
11307,04,2025,MiamiDade,88.02,105.62
11400,04,2025,MiamiDade,89.6,107.52
11401,04,2025,MiamiDade,103.0,123.6
11402,04,2025,MiamiDade,112.56,135.07
11403,04,2025,MiamiDade,122.77,147.32
11404,04,2025,MiamiDade,698.26,837.91
11406,04,2025,MiamiDade,698.26,837.91
11420,04,2025,MiamiDade,84.51,101.41
11421,04,2025,MiamiDade,100.45,120.54
11422,04,2025,MiamiDade,111.61,133.93
11423,04,2025,MiamiDade,123.41,148.09
11424,04,2025,MiamiDade,698.26,837.91
11426,04,2025,MiamiDade,1184.89,1421.87
11621,04,2025,MiamiDade,144.77,173.72
11622,04,2025,MiamiDade,156.26,187.51
11623,04,2025,MiamiDade,171.56,205.87
11624,04,2025,MiamiDade,698.26,837.91
11750,04,2025,MiamiDade,98.54,118.25
11755,04,2025,MiamiDade,73.02,87.62
11760,04,2025,MiamiDade,118.63,142.36
11762,04,2025,MiamiDade,172.2,206.64
11960,04,2025,MiamiDade,1929.63,2315.56
12005,04,2025,MiamiDade,211.36,253.63
12006,04,2025,MiamiDade,211.36,253.63
12007,04,2025,MiamiDade,105.26,126.31
12020,04,2025,MiamiDade,323.64,388.37
12021,04,2025,MiamiDade,211.36,253.63
12031,04,2025,MiamiDade,177.94,213.53
12032,04,2025,MiamiDade,200.27,240.32
12034,04,2025,MiamiDade,211.36,253.63
12035,04,2025,MiamiDade,211.36,253.63
12036,04,2025,MiamiDade,323.64,388.37
12037,04,2025,MiamiDade,967.21,1160.65
12041,04,2025,MiamiDade,175.07,210.08
12042,04,2025,MiamiDade,195.8,234.96
12044,04,2025,MiamiDade,323.64,388.37
12055,04,2025,MiamiDade,211.36,253.63
13101,04,2025,MiamiDade,323.64,388.37
13120,04,2025,MiamiDade,323.64,388.37
13121,04,2025,MiamiDade,323.64,388.37
13131,04,2025,MiamiDade,211.36,253.63
13132,04,2025,MiamiDade,323.64,388.37
13160,04,2025,MiamiDade,967.21,1160.65
14000,04,2025,MiamiDade,967.21,1160.65
14001,04,2025,MiamiDade,967.21,1160.65
14020,04,2025,MiamiDade,967.21,1160.65
14021,04,2025,MiamiDade,967.21,1160.65
14040,04,2025,MiamiDade,967.21,1160.65
14041,04,2025,MiamiDade,967.21,1160.65
14301,04,2025,MiamiDade,1929.63,2315.56
14350,04,2025,MiamiDade,967.21,1160.65
15002,04,2025,MiamiDade,967.21,1160.65
15004,04,2025,MiamiDade,323.64,388.37
15050,04,2025,MiamiDade,323.64,388.37
15100,04,2025,MiamiDade,967.21,1160.65
15115,04,2025,MiamiDade,967.21,1160.65
15120,04,2025,MiamiDade,1929.63,2315.56
15200,04,2025,MiamiDade,967.21,1160.65
15220,04,2025,MiamiDade,967.21,1160.65
15240,04,2025,MiamiDade,967.21,1160.65
15271,04,2025,MiamiDade,967.21,1160.65
15275,04,2025,MiamiDade,87.69,105.23
15277,04,2025,MiamiDade,967.21,1160.65
15574,04,2025,MiamiDade,967.21,1160.65
15600,04,2025,MiamiDade,1929.63,2315.56
15610,04,2025,MiamiDade,967.21,1160.65
15620,04,2025,MiamiDade,967.21,1160.65
15650,04,2025,MiamiDade,967.21,1160.65
15734,04,2025,MiamiDade,1929.63,2315.56
15736,04,2025,MiamiDade,967.21,1160.65
15738,04,2025,MiamiDade,1929.63,2315.56
15740,04,2025,MiamiDade,967.21,1160.65
15750,04,2025,MiamiDade,1929.63,2315.56
15769,04,2025,MiamiDade,1929.63,2315.56
15836,04,2025,MiamiDade,1184.89,1421.87
15837,04,2025,MiamiDade,1184.89,1421.87
15845,04,2025,MiamiDade,1929.63,2315.56
15851,04,2025,MiamiDade,15.31,18.37
