CPT,LOCALITY,YEAR,NON_FAC_LC,OCSF_STANDARD_FEE
22511,03,2026,1990.85,2200.0
22512,03,2026,837.81,1100.0
22513,03,2026,6461.6,3300.0
22514,03,2026,6463.31,2530.0
22515,03,2026,3316.49,1210.0
23000,03,2026,650.7,1265.0
23030,03,2026,543.23,1891.0
23031,03,2026,529.8,935.0
23075,03,2026,638.73,2750.0
23500,03,2026,297.77,918.0
23505,03,2026,474.18,660.0
23545,03,2026,578.08,3300.0
23570,03,2026,306.78,880.0
23600,03,2026,438.08,1123.0
23605,03,2026,620.8,1320.0
23620,03,2026,355.99,660.0
23650,03,2026,502.33,1533.0
23665,03,2026,578.37,1657.0
23675,03,2026,732.1,2200.0
23930,03,2026,438.08,627.0
23931,03,2026,367.86,397.0
24065,03,2026,297.31,213.0
24066,03,2026,791.96,707.0
24075,03,2026,654.4,1511.0
24200,03,2026,278.71,213.0
24201,03,2026,765.11,1692.0
24500,03,2026,478.21,1070.0
24505,03,2026,676.32,990.0
24530,03,2026,500.59,1275.0
24535,03,2026,803.05,1540.0
24560,03,2026,449.09,605.0
24565,03,2026,698.16,2200.0
24576,03,2026,470.71,605.0
24577,03,2026,717.33,880.0
24600,03,2026,555.06,935.0
24650,03,2026,345.78,846.0
24655,03,2026,617.34,1482.0
24670,03,2026,387.03,440.0
24675,03,2026,598.87,1506.0
25065,03,2026,296.98,293.0
25075,03,2026,633.07,1155.0
25246,03,2026,211.14,204.0
25500,03,2026,375.11,605.0
25505,03,2026,685.46,935.0
25520,03,2026,740.42,1908.0
25530,03,2026,345.89,550.0
25535,03,2026,635.44,935.0
25560,03,2026,381.03,605.0
25565,03,2026,725.43,1045.0
25600,03,2026,441.24,957.0
25605,03,2026,739.19,1824.0
25622,03,2026,402.51,908.0
25624,03,2026,634.51,874.0
25630,03,2026,397.27,992.0
25635,03,2026,602.0,799.0
25650,03,2026,437.2,605.0
25675,03,2026,672.23,664.0
26010,03,2026,422.5,1600.0
26011,03,2026,583.66,1226.0
26055,03,2026,712.18,1705.0
26115,03,2026,670.88,1292.0
26160,03,2026,745.33,1815.0
26341,03,2026,142.02,412.0
26600,03,2026,391.16,771.0
26605,03,2026,432.89,1269.0
26641,03,2026,542.39,473.0
26645,03,2026,560.98,935.0
26670,03,2026,498.92,385.0
26675,03,2026,597.72,691.0
26700,03,2026,472.54,578.0
26705,03,2026,565.17,507.0
26720,03,2026,270.23,499.0
26725,03,2026,457.31,912.0
26740,03,2026,300.53,411.0
26742,03,2026,488.6,561.0
26750,03,2026,253.87,612.0
26755,03,2026,440.0,1072.0
26770,03,2026,418.89,868.0
26775,03,2026,506.33,1750.0
26991,03,2026,861.96,1100.0
27047,03,2026,622.3,1116.0
27093,03,2026,261.02,440.0
27096,03,2026,197.81,748.0
27200,03,2026,246.26,815.0
27220,03,2026,529.55,1980.0
27230,03,2026,626.36,1124.0
27246,03,2026,500.59,2113.0
27301,03,2026,835.6,2813.0
27327,03,2026,620.39,1320.0
27372,03,2026,735.77,776.0
27500,03,2026,670.89,1089.0
27508,03,2026,677.82,1089.0
27516,03,2026,665.67,880.0
27520,03,2026,425.49,1147.0
27530,03,2026,400.43,1279.0
27532,03,2026,792.68,1430.0
27538,03,2026,624.64,805.0
27560,03,2026,540.95,1980.0
27603,03,2026,627.17,1650.0
27604,03,2026,550.26,451.0
27605,03,2026,379.75,816.0
27614,03,2026,699.35,1494.0
27630,03,2026,646.26,1925.0
27685,03,2026,778.05,3520.0
27750,03,2026,455.83,1100.0
27752,03,2026,709.1,2200.0
27760,03,2026,432.23,715.0
27762,03,2026,684.63,1925.0
27767,03,2026,368.68,1320.0
27780,03,2026,406.02,770.0
27781,03,2026,567.87,2310.0
27786,03,2026,401.66,1040.0
27788,03,2026,578.46,1599.0
27808,03,2026,438.67,1144.0
27810,03,2026,653.6,1135.0
27816,03,2026,439.45,1209.0
27818,03,2026,680.88,1818.0
27824,03,2026,412.11,880.0
27825,03,2026,704.76,1496.0
28001,03,2026,189.49,788.0
28002,03,2026,273.96,1210.0
28003,03,2026,426.49,1540.0
28008,03,2026,477.58,1138.0
28020,03,2026,641.89,1925.0
28022,03,2026,564.51,2090.0
28035,03,2026,620.36,1367.0
28039,03,2026,542.1,1710.0
28043,03,2026,432.65,825.0
28045,03,2026,549.88,2200.0
28060,03,2026,596.28,1650.0
28062,03,2026,665.9,1199.0
28080,03,2026,619.56,2200.0
28086,03,2026,614.67,1320.0
28090,03,2026,531.17,1870.0
28092,03,2026,477.17,1080.0
28100,03,2026,737.29,1980.0
28104,03,2026,614.59,1045.0
28110,03,2026,528.53,1430.0
28111,03,2026,537.0,1650.0
28112,03,2026,545.48,1540.0
28113,03,2026,661.46,1815.0
28116,03,2026,760.44,2200.0
28118,03,2026,721.49,1705.0
28119,03,2026,601.55,1346.0
28120,03,2026,784.46,1760.0
28122,03,2026,681.78,1100.0
28124,03,2026,536.22,1496.0
28126,03,2026,437.76,1815.0
28153,03,2026,449.67,1650.0
28190,03,2026,270.2,394.0
28192,03,2026,516.81,936.0
28193,03,2026,578.21,1100.0
28200,03,2026,572.22,1232.0
28202,03,2026,691.99,1265.0
28208,03,2026,565.67,935.0
28220,03,2026,504.83,1172.0
28226,03,2026,762.61,1540.0
28230,03,2026,486.94,1014.0
28232,03,2026,422.25,330.0
28234,03,2026,464.87,785.0
28250,03,2026,684.42,2178.0
28270,03,2026,553.02,605.0
28285,03,2026,622.35,1100.0
28286,03,2026,485.54,884.0
28288,03,2026,692.66,1870.0
28289,03,2026,798.92,1320.0
28291,03,2026,759.07,3905.0
28292,03,2026,797.3,2420.0
28295,03,2026,1210.24,4979.0
28296,03,2026,997.69,3025.0
28297,03,2026,1168.93,2125.0
28298,03,2026,977.35,2200.0
28299,03,2026,1175.5,2970.0
28308,03,2026,665.19,1100.0
28322,03,2026,934.89,660.0
28400,03,2026,309.82,1023.0
28405,03,2026,582.4,1650.0
28430,03,2026,303.95,605.0
28435,03,2026,477.54,1870.0
28450,03,2026,263.35,605.0
28470,03,2026,269.92,715.0
28475,03,2026,315.25,770.0
28490,03,2026,179.97,549.0
28496,03,2026,620.32,908.0
28505,03,2026,763.79,1815.0
28510,03,2026,148.71,414.0
28515,03,2026,197.46,495.0
28525,03,2026,652.1,1524.0
28530,03,2026,139.74,468.0
28545,03,2026,398.6,553.0
28585,03,2026,1088.83,4192.0
28636,03,2026,444.79,591.0
28645,03,2026,760.12,825.0
28660,03,2026,171.89,330.0
28740,03,2026,972.03,2624.0
28750,03,2026,1180.98,1870.0
28755,03,2026,1039.1,1650.0
28820,03,2026,339.55,2200.0
28825,03,2026,330.59,2145.0
28890,03,2026,343.2,1155.0
29035,03,2026,341.86,1359.0
29055,03,2026,295.65,289.0
29058,03,2026,159.97,228.0
29065,03,2026,124.29,302.0
29075,03,2026,111.64,284.0
29085,03,2026,122.53,260.0
29086,03,2026,92.47,440.0
29105,03,2026,112.13,214.0
29125,03,2026,89.99,163.0
29130,03,2026,53.1,165.0
29131,03,2026,67.86,220.0
29240,03,2026,31.9,124.0
29260,03,2026,32.19,110.0
29280,03,2026,34.25,110.0
29325,03,2026,359.29,330.0
29345,03,2026,171.76,380.0
29355,03,2026,178.56,330.0
29358,03,2026,210.32,440.0
29365,03,2026,159.9,220.0
29405,03,2026,100.62,330.0
29425,03,2026,91.7,220.0
29435,03,2026,160.56,275.0
29445,03,2026,151.36,468.0
29450,03,2026,166.3,220.0
29505,03,2026,124.7,249.0
29515,03,2026,94.45,179.0
29540,03,2026,31.74,82.0
29550,03,2026,21.91,124.0
29580,03,2026,71.64,116.0
29700,03,2026,78.86,119.0
29705,03,2026,80.31,151.0
29730,03,2026,77.43,192.0
29740,03,2026,127.11,77.0
29870,03,2026,694.7,3300.0
36140,03,2026,562.91,374.0
36589,03,2026,193.19,825.0
36904,03,2026,1955.92,9219.0
38220,03,2026,187.62,183.0
38500,03,2026,433.19,616.0
62264,03,2026,504.36,1441.0
62267,03,2026,294.66,660.0
62272,03,2026,252.81,595.0
62273,03,2026,195.46,324.0
62281,03,2026,278.85,544.0
62282,03,2026,383.91,512.0
62290,03,2026,415.72,1358.0
62291,03,2026,378.96,1276.0
62302,03,2026,276.28,660.0
62304,03,2026,273.71,1320.0
62320,03,2026,186.38,883.0
62321,03,2026,310.39,1305.0
62322,03,2026,164.8,822.0
62323,03,2026,306.47,1276.0
62324,03,2026,173.81,777.0
62325,03,2026,297.99,1164.0
62326,03,2026,173.19,812.0
62327,03,2026,308.49,1180.0
62368,03,2026,53.1,210.0
63650,03,2026,2662.97,1224.0
63661,03,2026,848.92,990.0
64400,03,2026,140.67,424.0
64405,03,2026,92.89,358.0
64417,03,2026,209.06,550.0
64418,03,2026,102.12,550.0
64420,03,2026,119.29,675.0
64421,03,2026,40.03,660.0
64425,03,2026,135.96,440.0
64450,03,2026,91.14,386.0
64451,03,2026,270.62,980.0
64454,03,2026,262.93,1100.0
64455,03,2026,57.13,253.0
64479,03,2026,320.42,990.0
64480,03,2026,160.85,484.0
64483,03,2026,297.19,974.0
64484,03,2026,131.97,434.0
64490,03,2026,231.06,715.0
64491,03,2026,115.4,358.0
64492,03,2026,115.19,396.0
64493,03,2026,214.06,715.0
64494,03,2026,107.95,363.0
64495,03,2026,111.27,363.0
64505,03,2026,176.73,688.0
64510,03,2026,173.03,688.0
64520,03,2026,270.85,688.0
64530,03,2026,264.59,688.0
64555,03,2026,2474.91,8850.0
64590,03,2026,492.71,688.0
64595,03,2026,399.37,507.0
64600,03,2026,612.45,480.0
64610,03,2026,1011.97,2000.0
64615,03,2026,190.87,550.0
64616,03,2026,172.75,484.0
64624,03,2026,460.26,1600.0
64625,03,2026,556.56,2023.0
64632,03,2026,101.85,385.0
64633,03,2026,515.06,1210.0
64634,03,2026,297.85,440.0
64635,03,2026,521.43,1210.0
64636,03,2026,281.0,440.0
64640,03,2026,301.56,962.0
64681,03,2026,518.55,1500.0
64721,03,2026,560.56,1870.0
69000,03,2026,218.16,638.0
95851,03,2026,29.05,94.0
95852,03,2026,23.9,74.0
95970,03,2026,22.51,95.0
95971,03,2026,57.48,265.0
95972,03,2026,67.82,248.0
95991,03,2026,129.94,460.0
97597,03,2026,113.47,220.0
97605,03,2026,46.61,116.0
97606,03,2026,55.83,129.0
97607,03,2026,408.16,1679.0
97608,03,2026,441.25,1650.0
98016,03,2026,19.66,50.0
98941,03,2026,42.47,209.0
99151,03,2026,69.39,400.0
99152,03,2026,57.68,265.0
99202,03,2026,84.76,230.0
99203,03,2026,134.0,356.0
99204,03,2026,202.01,530.0
99205,03,2026,270.86,700.0
99211,03,2026,27.19,66.0
99212,03,2026,67.21,178.0
99213,03,2026,107.34,285.0
99214,03,2026,153.23,400.0
99215,03,2026,217.68,568.0
99457,03,2026,58.17,264.0
G0179,03,2026,49.82,110.0
G0180,03,2026,63.98,165.0
G0181,03,2026,124.27,275.0
G0283,03,2026,14.25,44.0
G0289,03,2026,53.23,312.0
11960,03,2026,1101.56,4400.0
13160,03,2026,875.23,996.0
14350,03,2026,707.62,1254.0
15734,03,2026,1668.61,4708.0
15736,03,2026,1317.96,3765.0
15738,03,2026,1367.06,4002.0
15750,03,2026,992.92,1995.0
15769,03,2026,538.59,2640.0
15836,03,2026,857.37,4400.0
15845,03,2026,1139.39,3953.0
15851,03,2026,67.95,140.0
15852,03,2026,45.96,152.0
15860,03,2026,112.96,233.0
20240,03,2026,147.59,458.0
20245,03,2026,363.33,1100.0
20660,03,2026,272.39,121.0
20690,03,2026,650.13,1650.0
20692,03,2026,1236.32,3008.0
20693,03,2026,503.39,1377.0
20696,03,2026,1254.31,6490.0
20802,03,2026,2951.28,15654.0
20805,03,2026,3495.74,13286.0
20808,03,2026,4202.64,12053.0
20816,03,2026,2209.15,6066.0
20822,03,2026,1921.96,5016.0
20824,03,2026,2215.06,6066.0
20827,03,2026,1971.98,5159.0
20902,03,2026,289.58,1310.0
20910,03,2026,544.25,1218.0
20924,03,2026,552.69,702.0
20931,03,2026,124.96,660.0
20932,03,2026,790.17,3600.0
20937,03,2026,184.64,921.0
20938,03,2026,207.21,1012.0
20939,03,2026,77.34,207.0
20956,03,2026,2836.62,11000.0
20970,03,2026,3060.51,7355.0
20972,03,2026,3049.98,6821.0
20973,03,2026,3219.51,6706.0
20975,03,2026,207.23,550.0
20985,03,2026,150.49,803.0
21556,03,2026,583.14,1353.0
21600,03,2026,673.78,916.0
21615,03,2026,713.52,2395.0
21931,03,2026,546.96,2321.0
22010,03,2026,1162.24,5390.0
22015,03,2026,1119.4,4675.0
22102,03,2026,822.65,3600.0
22110,03,2026,1248.97,6050.0
22114,03,2026,1456.87,3080.0
22116,03,2026,160.33,825.0
22206,03,2026,2860.93,12100.0
22207,03,2026,2750.89,12100.0
22208,03,2026,672.78,3300.0
22212,03,2026,1785.51,8124.0
22214,03,2026,1767.63,7000.0
22216,03,2026,403.42,2000.0
22224,03,2026,1794.12,5922.0
22325,03,2026,1786.44,6092.0
22326,03,2026,1836.79,4961.0
22327,03,2026,1863.34,8816.0
22533,03,2026,1894.69,7480.0
22534,03,2026,410.83,1705.0
22551,03,2026,2003.64,12750.0
22552,03,2026,448.63,3300.0
22554,03,2026,1506.26,6883.0
22556,03,2026,1981.75,6000.0
22558,03,2026,1753.2,7526.0
22585,03,2026,362.42,1855.0
22595,03,2026,1871.94,4950.0
22600,03,2026,1587.86,6044.0
22610,03,2026,1549.19,5943.0
22612,03,2026,1805.4,7468.0
22614,03,2026,444.02,2114.0
22630,03,2026,1890.3,7526.0
22632,03,2026,367.78,1210.0
22633,03,2026,2114.54,8250.0
22634,03,2026,549.86,2750.0
22800,03,2026,1611.17,6944.0
22802,03,2026,2383.29,7882.0
22808,03,2026,2175.34,8965.0
22810,03,2026,2163.05,6386.0
22830,03,2026,967.77,4146.0
22840,03,2026,842.95,4080.0
22842,03,2026,863.12,3933.0
22843,03,2026,925.02,4000.0
22845,03,2026,822.92,4400.0
22846,03,2026,855.81,4201.0
22848,03,2026,399.24,2000.0
22849,03,2026,1516.53,6303.0
22850,03,2026,876.05,3575.0
22852,03,2026,844.25,3455.0
22853,03,2026,289.83,2003.0
22854,03,2026,383.52,1548.0
22855,03,2026,1297.73,3886.0
22856,03,2026,1888.04,10450.0
22857,03,2026,1887.02,13373.0
22858,03,2026,566.98,3300.0
22859,03,2026,382.57,2008.0
22861,03,2026,2871.72,12000.0
22865,03,2026,2818.86,12000.0
22867,03,2026,1238.71,5684.0
22868,03,2026,271.23,1440.0
22869,03,2026,453.19,3078.0
22870,03,2026,116.64,836.0
23020,03,2026,771.15,3795.0
23035,03,2026,751.47,1980.0
23040,03,2026,797.19,2806.0
23044,03,2026,645.11,3300.0
23071,03,2026,487.61,1229.0
23073,03,2026,790.11,2174.0
23076,03,2026,623.1,2120.0
23101,03,2026,523.06,1320.0
23105,03,2026,715.78,1100.0
23120,03,2026,664.59,2640.0
23130,03,2026,696.44,2970.0
23140,03,2026,627.46,3630.0
23150,03,2026,749.66,2200.0
23156,03,2026,762.11,2200.0
23180,03,2026,774.68,3606.0
23182,03,2026,757.01,3300.0
23333,03,2026,542.12,2530.0
23335,03,2026,1370.85,6600.0
23397,03,2026,1247.25,6600.0
23405,03,2026,677.1,2310.0
23406,03,2026,783.8,4400.0
23410,03,2026,907.95,3630.0
23412,03,2026,940.46,3630.0
23415,03,2026,777.98,2970.0
23420,03,2026,1077.32,4400.0
23430,03,2026,823.74,2860.0
23440,03,2026,834.29,2750.0
23455,03,2026,1046.81,4070.0
23460,03,2026,1195.3,4011.0
23462,03,2026,1168.89,5830.0
23465,03,2026,1224.6,4006.0
23466,03,2026,1228.95,3850.0
23470,03,2026,1298.95,5280.0
23472,03,2026,1555.29,6380.0
23473,03,2026,1724.22,7927.0
23474,03,2026,1861.25,9768.0
23485,03,2026,1038.05,2750.0
23515,03,2026,803.29,2970.0
23550,03,2026,637.31,2080.0
23552,03,2026,722.51,2343.0
23585,03,2026,1066.26,5500.0
23615,03,2026,978.1,3630.0
23616,03,2026,1340.12,5203.0
23630,03,2026,868.81,2970.0
23655,03,2026,490.93,825.0
23660,03,2026,649.31,3190.0
23670,03,2026,972.33,2121.0
23680,03,2026,1030.51,5060.0
23700,03,2026,217.44,605.0
23800,03,2026,1129.25,1903.0
23802,03,2026,1411.14,2115.0
23935,03,2026,582.95,928.0
24000,03,2026,543.06,1954.0
24006,03,2026,786.71,2640.0
24071,03,2026,468.96,1320.0
24073,03,2026,783.62,3520.0
24076,03,2026,618.48,1925.0
24077,03,2026,1155.29,2079.0
24100,03,2026,483.73,1097.0
24101,03,2026,567.49,2704.0
24102,03,2026,683.78,1320.0
24105,03,2026,416.27,1925.0
24115,03,2026,823.26,3601.0
24116,03,2026,951.12,3300.0
24120,03,2026,597.21,1870.0
24130,03,2026,569.81,1842.0
24134,03,2026,834.89,1811.0
24136,03,2026,711.22,1811.0
24138,03,2026,778.66,2189.0
24140,03,2026,776.98,2607.0
24145,03,2026,670.23,1466.0
24147,03,2026,700.95,1230.0
24149,03,2026,1291.28,3709.0
24150,03,2026,1676.67,2586.0
24152,03,2026,1465.91,2377.0
24155,03,2026,942.92,2463.0
24160,03,2026,1374.8,2106.0
24164,03,2026,810.91,790.0
24300,03,2026,514.03,1186.0
24301,03,2026,831.93,1927.0
24305,03,2026,635.84,1959.0
24310,03,2026,519.94,1903.0
24320,03,2026,867.56,2603.0
24330,03,2026,803.93,1673.0
24331,03,2026,873.27,2210.0
24332,03,2026,696.72,1695.0
24340,03,2026,689.03,2145.0
24341,03,2026,832.36,4070.0
24342,03,2026,848.71,2750.0
24343,03,2026,796.31,2090.0
24344,03,2026,1225.0,3025.0
24345,03,2026,795.25,2382.0
24346,03,2026,1225.0,3630.0
24357,03,2026,440.94,1342.0
24358,03,2026,587.42,1760.0
24359,03,2026,729.06,1870.0
24360,03,2026,997.23,2200.0
24362,03,2026,1165.28,5940.0
24363,03,2026,1554.85,4400.0
24365,03,2026,717.83,2750.0
24366,03,2026,752.41,2970.0
24400,03,2026,920.23,2420.0
24430,03,2026,1154.81,3494.0
24435,03,2026,1192.71,3300.0
24495,03,2026,1049.81,1825.0
24515,03,2026,976.12,2970.0
24516,03,2026,949.61,2750.0
24538,03,2026,886.74,2200.0
24545,03,2026,1023.59,5500.0
24546,03,2026,1135.48,3069.0
24575,03,2026,820.66,2640.0
24579,03,2026,924.93,3120.0
24586,03,2026,1178.69,3468.0
24605,03,2026,562.65,935.0
24615,03,2026,787.92,2750.0
24620,03,2026,668.29,1100.0
24635,03,2026,754.65,3025.0
24665,03,2026,732.37,2365.0
24666,03,2026,810.16,2075.0
24685,03,2026,733.23,3300.0
24800,03,2026,927.72,2947.0
24802,03,2026,1105.23,3466.0
24900,03,2026,853.46,2915.0
24920,03,2026,816.6,1683.0
24925,03,2026,643.77,1002.0
24930,03,2026,859.44,1815.0
25000,03,2026,394.18,1870.0
25001,03,2026,396.04,1047.0
25020,03,2026,829.08,880.0
25023,03,2026,1471.84,1636.0
25024,03,2026,862.9,4045.0
25025,03,2026,1343.86,6710.0
25028,03,2026,790.02,720.0
25035,03,2026,666.18,1181.0
25040,03,2026,619.31,1226.0
25066,03,2026,418.45,1540.0
25071,03,2026,482.04,1870.0
25073,03,2026,601.58,1650.0
25076,03,2026,577.98,937.0
25077,03,2026,1010.81,2039.0
25085,03,2026,499.81,1143.0
25100,03,2026,406.57,1008.0
25101,03,2026,458.42,1130.0
25105,03,2026,544.1,1505.0
25107,03,2026,689.08,1242.0
25110,03,2026,394.47,846.0
25111,03,2026,372.75,1312.0
25112,03,2026,440.7,1093.0
25115,03,2026,828.35,3389.0
25116,03,2026,669.51,1801.0
25118,03,2026,431.48,2706.0
25119,03,2026,573.42,1736.0
25120,03,2026,557.92,1521.0
25125,03,2026,674.31,1820.0
25126,03,2026,678.92,1714.0
25130,03,2026,503.64,1050.0
25135,03,2026,638.2,1426.0
25136,03,2026,569.17,1231.0
25145,03,2026,591.8,1658.0
25150,03,2026,630.17,1421.0
25151,03,2026,642.52,1440.0
25170,03,2026,1595.04,2642.0
25210,03,2026,547.67,1265.0
25215,03,2026,679.53,2660.0
25230,03,2026,484.73,1771.0
25240,03,2026,481.14,1118.0
25248,03,2026,481.74,2030.0
25250,03,2026,606.0,660.0
25251,03,2026,804.95,2310.0
25259,03,2026,504.92,1213.0
25260,03,2026,703.24,3226.0
25263,03,2026,717.49,1471.0
25265,03,2026,810.18,1927.0
25270,03,2026,552.87,1540.0
25272,03,2026,632.52,1214.0
25274,03,2026,725.07,2189.0
25275,03,2026,734.51,2178.0
25280,03,2026,626.7,3080.0
25290,03,2026,485.52,2420.0
25295,03,2026,583.48,2614.0
25300,03,2026,776.44,1858.0
25301,03,2026,706.46,1702.0
25310,03,2026,783.95,3198.0
25312,03,2026,784.86,2054.0
25315,03,2026,856.88,1918.0
25316,03,2026,1013.27,2328.0
25320,03,2026,1090.53,2980.0
25332,03,2026,916.56,2049.0
25335,03,2026,1042.27,3345.0
25337,03,2026,974.83,3182.0
25350,03,2026,739.52,3335.0
25355,03,2026,853.77,2202.0
25360,03,2026,719.38,1971.0
25365,03,2026,1013.64,3960.0
25390,03,2026,833.03,3661.0
25391,03,2026,1096.83,2637.0
25394,03,2026,874.22,4400.0
25400,03,2026,873.26,2248.0
25405,03,2026,1115.77,2695.0
25415,03,2026,1067.9,2200.0
25430,03,2026,823.72,2336.0
25431,03,2026,878.19,4400.0
25440,03,2026,833.04,3850.0
25441,03,2026,1035.46,3960.0
25442,03,2026,873.84,3300.0
25443,03,2026,875.08,3410.0
25444,03,2026,897.67,3300.0
25445,03,2026,784.25,3080.0
25446,03,2026,1251.17,5060.0
25447,03,2026,875.21,3520.0
25448,03,2026,965.09,4197.0
25449,03,2026,1106.3,4510.0
25515,03,2026,748.0,2750.0
25525,03,2026,870.32,2395.0
25526,03,2026,1063.77,3363.0
25545,03,2026,699.93,2750.0
25574,03,2026,756.05,2157.0
25575,03,2026,1002.21,3300.0
25606,03,2026,755.28,2200.0
25607,03,2026,821.94,4400.0
25608,03,2026,912.09,4620.0
25609,03,2026,1144.74,5830.0
25628,03,2026,788.15,2435.0
25645,03,2026,645.33,1253.0
25651,03,2026,554.25,1430.0
25652,03,2026,695.73,1925.0
25660,03,2026,521.64,595.0
25670,03,2026,687.07,1541.0
25671,03,2026,614.09,1614.0
25676,03,2026,701.59,1455.0
25680,03,2026,609.27,849.0
25685,03,2026,821.14,1894.0
25690,03,2026,565.94,986.0
25695,03,2026,712.12,2323.0
25800,03,2026,795.09,2805.0
25805,03,2026,942.16,2670.0
25810,03,2026,936.95,2685.0
25820,03,2026,719.42,1988.0
25825,03,2026,870.65,2650.0
25830,03,2026,1129.51,4180.0
25900,03,2026,791.61,1695.0
25905,03,2026,783.72,1583.0
25907,03,2026,692.99,935.0
25909,03,2026,766.58,1646.0
25915,03,2026,1269.73,1588.0
25920,03,2026,821.9,1596.0
25922,03,2026,733.09,883.0
25924,03,2026,803.47,1591.0
25927,03,2026,980.58,1666.0
25929,03,2026,676.51,833.0
25931,03,2026,910.44,1541.0
26020,03,2026,623.69,1353.0
26025,03,2026,474.02,1404.0
26030,03,2026,547.29,1301.0
26034,03,2026,615.68,946.0
26035,03,2026,965.51,1766.0
26037,03,2026,621.58,1936.0
26040,03,2026,357.94,1705.0
26060,03,2026,281.18,406.0
26070,03,2026,364.33,842.0
26075,03,2026,384.58,790.0
26080,03,2026,451.46,2213.0
26100,03,2026,395.99,845.0
26105,03,2026,398.11,2118.0
26110,03,2026,369.94,693.0
26111,03,2026,462.74,1280.0
26113,03,2026,601.38,1687.0
26116,03,2026,579.86,2228.0
26117,03,2026,821.25,2464.0
26121,03,2026,659.95,1859.0
26123,03,2026,918.17,3402.0
26125,03,2026,275.29,2713.0
26130,03,2026,538.88,1110.0
26135,03,2026,609.8,3095.0
26140,03,2026,563.51,2891.0
26145,03,2026,571.05,2974.0
26170,03,2026,458.01,1148.0
26180,03,2026,503.75,1878.0
26185,03,2026,641.71,1906.0
26200,03,2026,503.72,2420.0
26205,03,2026,681.55,1100.0
26210,03,2026,500.81,838.0
26215,03,2026,641.2,2828.0
26230,03,2026,554.34,933.0
26235,03,2026,545.78,1144.0
26236,03,2026,494.88,2316.0
26250,03,2026,1175.84,1456.0
26260,03,2026,887.86,1358.0
26262,03,2026,712.54,1394.0
26320,03,2026,394.44,2174.0
26340,03,2026,417.61,1056.0
26350,03,2026,849.31,2002.0
26352,03,2026,929.78,1712.0
26356,03,2026,881.43,3803.0
26357,03,2026,1005.5,3850.0
26358,03,2026,1102.68,1893.0
26370,03,2026,876.46,3403.0
26372,03,2026,1043.7,1848.0
26373,03,2026,1007.67,1722.0
26390,03,2026,994.73,1431.0
26392,03,2026,1134.8,1707.0
26410,03,2026,686.31,2656.0
26412,03,2026,801.71,1115.0
26415,03,2026,969.39,1309.0
26416,03,2026,1045.89,1615.0
26418,03,2026,717.16,3080.0
26420,03,2026,828.67,1187.0
26426,03,2026,557.77,1201.0
26428,03,2026,914.15,1422.0
